trip_id,waktu,latitude,longitude,kecepatan_kmh,jarak_km
1,2025-03-03 09:32:00,-6.221572,106.575226,31.9,0.26594
1,2025-03-03 09:32:30,-6.2213,106.572883,31.3,0.26073
1,2025-03-03 09:33:00,-6.221006,106.570485,32.1,0.26718
1,2025-03-03 09:33:30,-6.220684,106.56785,35.2,0.29339
1,2025-03-03 09:34:00,-6.22019,106.565234,35.4,0.29499
1,2025-03-03 09:34:30,-6.21961,106.563017,30.4,0.25348
1,2025-03-03 09:35:00,-6.218711,106.560595,34.3,0.2858
1,2025-03-03 09:35:30,-6.217765,106.558492,30.7,0.25598
1,2025-03-03 09:36:00,-6.216259,106.555816,40.8,0.33981
1,2025-03-03 09:36:30,-6.215062,106.553745,31.8,0.26507
1,2025-03-03 09:37:00,-6.213572,106.551889,31.6,0.26373
1,2025-03-03 09:37:30,-6.212071,106.550017,31.9,0.26592
1,2025-03-03 09:38:00,-6.210628,106.548219,30.6,0.25537
1,2025-03-03 09:38:30,-6.209139,106.54634,31.9,0.26576
1,2025-03-03 09:39:00,-6.208147,106.544209,31.3,0.26102
1,2025-03-03 09:39:30,-6.208147,106.544209,0.0,0.0
1,2025-03-03 09:40:00,-6.208147,106.544209,0.0,0.0
1,2025-03-03 09:40:30,-6.208147,106.544209,0.0,0.0
1,2025-03-03 09:41:00,-6.208147,106.544209,0.0,0.0
1,2025-03-03 09:41:30,-6.207282,106.541367,39.5,0.32941
1,2025-03-03 09:42:00,-6.20686,106.538818,34.3,0.28564
1,2025-03-03 09:42:30,-6.206454,106.536371,32.9,0.27423
1,2025-03-03 09:43:00,-6.206067,106.53404,31.3,0.26122
1,2025-03-03 09:43:30,-6.205609,106.531274,37.2,0.30995
1,2025-03-03 09:44:00,-6.205515,106.528511,36.7,0.30577
1,2025-03-03 09:44:30,-6.205445,106.526144,31.4,0.26172
1,2025-03-03 09:45:00,-6.20538,106.52392,29.5,0.24603
1,2025-03-03 09:45:30,-6.205292,106.5209,40.1,0.33396
1,2025-03-03 09:46:00,-6.205155,106.518188,36.0,0.30038
1,2025-03-03 09:46:30,-6.204874,106.515622,34.2,0.28539
1,2025-03-03 09:47:00,-6.204527,106.513251,31.8,0.26524
1,2025-03-03 09:47:30,-6.204007,106.510928,31.6,0.26327
1,2025-03-03 09:48:00,-6.203521,106.508752,29.6,0.24651
1,2025-03-03 09:48:30,-6.20295,106.506199,34.7,0.2892
1,2025-03-03 09:49:00,-6.20228,106.503202,40.8,0.33963
1,2025-03-03 09:49:30,-6.20163,106.500291,39.6,0.32979
1,2025-03-03 09:50:00,-6.201023,106.497579,36.9,0.30731
1,2025-03-03 09:50:30,-6.200523,106.495343,30.4,0.2534
1,2025-03-03 09:51:00,-6.200122,106.492995,31.6,0.2635
1,2025-03-03 09:51:30,-6.199728,106.490186,37.6,0.31365
1,2025-03-03 09:52:00,-6.198308,106.487831,37.2,0.30963
1,2025-03-03 09:52:30,-6.199684,106.48668,29.5,0.24614
1,2025-03-03 09:53:00,-6.200583,106.486745,40.2,0.33473
2,2025-03-03 12:17:00,-6.119932,106.893506,54.5,0.45419
2,2025-03-03 12:17:30,-6.11768,106.893072,55.5,0.46257
2,2025-03-03 12:18:00,-6.121256,106.893214,47.8,0.39795
2,2025-03-03 12:18:30,-6.125372,106.893378,55.0,0.458
2,2025-03-03 12:19:00,-6.128786,106.893513,45.6,0.37992
2,2025-03-03 12:19:30,-6.131094,106.891679,48.9,0.40759
2,2025-03-03 12:20:00,-6.128803,106.887935,58.7,0.4889
2,2025-03-03 12:20:30,-6.126993,106.884289,54.4,0.45292
2,2025-03-03 12:21:00,-6.126028,106.880892,47.1,0.39212
2,2025-03-03 12:21:30,-6.125418,106.877681,43.4,0.36146
2,2025-03-03 12:22:00,-6.124607,106.87341,57.7,0.48072
2,2025-03-03 12:22:30,-6.123778,106.869048,58.9,0.49102
2,2025-03-03 12:23:00,-6.123148,106.865734,44.8,0.37299
2,2025-03-03 12:23:30,-6.122225,106.861863,52.8,0.44018
2,2025-03-03 12:24:00,-6.123013,106.857942,54.2,0.4519
2,2025-03-03 12:24:30,-6.124604,106.854263,53.2,0.44357
2,2025-03-03 12:25:00,-6.125762,106.851314,42.1,0.35123
2,2025-03-03 12:25:30,-6.126556,106.848242,42.1,0.35098
2,2025-03-03 12:26:00,-6.127622,106.844121,56.5,0.47078
2,2025-03-03 12:26:30,-6.128621,106.840037,55.8,0.46514
2,2025-03-03 12:27:00,-6.129265,106.836516,47.5,0.39586
2,2025-03-03 12:27:30,-6.129862,106.833251,44.0,0.36704
2,2025-03-03 12:28:00,-6.130448,106.828903,58.2,0.48536
2,2025-03-03 12:28:30,-6.13094,106.824969,52.6,0.43862
2,2025-03-03 12:29:00,-6.131757,106.820887,55.3,0.46124
2,2025-03-03 12:29:30,-6.130781,106.8173,50.5,0.42087
2,2025-03-03 12:30:00,-6.129693,106.813307,56.7,0.47291
2,2025-03-03 12:30:30,-6.130397,106.809686,49.1,0.40938
2,2025-03-03 12:31:00,-6.131354,106.805764,53.6,0.44648
2,2025-03-03 12:31:30,-6.131948,106.801457,57.7,0.48098
2,2025-03-03 12:32:00,-6.132121,106.798276,42.3,0.35256
2,2025-03-03 12:32:30,-6.132237,106.794072,55.8,0.46496
2,2025-03-03 12:33:00,-6.132094,106.789846,56.4,0.46974
2,2025-03-03 12:33:30,-6.131496,106.786662,43.0,0.35819
2,2025-03-03 12:34:00,-6.133975,106.785228,49.5,0.41284
2,2025-03-03 12:34:30,-6.1371,106.786113,43.3,0.36091
2,2025-03-03 12:35:00,-6.140469,106.787399,48.1,0.40123
2,2025-03-03 12:35:30,-6.143693,106.789122,48.7,0.40595
2,2025-03-03 12:36:00,-6.147017,106.790899,50.2,0.41864
2,2025-03-03 12:36:30,-6.15018,106.79259,47.8,0.3983
2,2025-03-03 12:37:00,-6.153178,106.793741,42.9,0.35785
2,2025-03-03 12:37:30,-6.156704,106.792624,50.0,0.41648
2,2025-03-03 12:38:00,-6.160013,106.791175,48.1,0.40123
2,2025-03-03 12:38:30,-6.162967,106.789882,43.0,0.35829
2,2025-03-03 12:39:00,-6.166448,106.78845,50.2,0.4185
2,2025-03-03 12:39:30,-6.169795,106.788202,45.5,0.37906
2,2025-03-03 12:40:00,-6.173053,106.789986,50.7,0.42246
2,2025-03-03 12:40:30,-6.1759,106.792711,52.4,0.43704
2,2025-03-03 12:41:00,-6.178799,106.795132,51.9,0.43234
2,2025-03-03 12:41:30,-6.181506,106.793497,42.8,0.35685
2,2025-03-03 12:42:00,-6.184058,106.791303,45.5,0.37949
2,2025-03-03 12:42:30,-6.184933,106.787411,53.5,0.44547
2,2025-03-03 12:43:00,-6.185179,106.783995,45.4,0.3786
2,2025-03-03 12:43:30,-6.186068,106.780359,49.9,0.41591
2,2025-03-03 12:44:00,-6.187261,106.776986,47.5,0.39601
2,2025-03-03 12:44:30,-6.188775,106.773036,56.2,0.46805
2,2025-03-03 12:45:00,-6.189734,106.769395,50.0,0.41638
2,2025-03-03 12:45:30,-6.190044,106.765224,55.5,0.46291
2,2025-03-03 12:46:00,-6.190044,106.765224,0.0,0.0
2,2025-03-03 12:46:30,-6.190044,106.765224,0.0,0.0
2,2025-03-03 12:47:00,-6.190261,106.761746,46.2,0.3852
2,2025-03-03 12:47:30,-6.190503,106.757892,51.2,0.42688
2,2025-03-03 12:48:00,-6.190743,106.754052,51.0,0.42533
2,2025-03-03 12:48:30,-6.190956,106.750646,45.3,0.37729
2,2025-03-03 12:49:00,-6.191188,106.746944,49.2,0.41001
2,2025-03-03 12:49:30,-6.191412,106.743365,47.6,0.39648
2,2025-03-03 12:50:00,-6.191428,106.739762,47.8,0.39831
2,2025-03-03 12:50:30,-6.19144,106.735555,55.8,0.46508
2,2025-03-03 12:51:00,-6.191342,106.73134,56.0,0.46668
2,2025-03-03 12:51:30,-6.190893,106.727521,51.0,0.42514
2,2025-03-03 12:52:00,-6.190757,106.723588,52.4,0.43683
2,2025-03-03 12:52:30,-6.191779,106.719933,50.6,0.4216
2,2025-03-03 12:53:00,-6.193706,106.716617,51.2,0.42675
2,2025-03-03 12:53:30,-6.19606,106.713611,50.8,0.42304
2,2025-03-03 12:54:00,-6.198343,106.710697,49.2,0.41009
2,2025-03-03 12:54:30,-6.200912,106.707418,55.4,0.46147
2,2025-03-03 12:55:00,-6.203342,106.704315,52.4,0.43671
2,2025-03-03 12:55:30,-6.203342,106.704315,0.0,0.0
2,2025-03-03 12:56:00,-6.203342,106.704315,0.0,0.0
2,2025-03-03 12:56:30,-6.203342,106.704315,0.0,0.0
2,2025-03-03 12:57:00,-6.203342,106.704315,0.0,0.0
2,2025-03-03 12:57:30,-6.205438,106.70164,45.2,0.37651
2,2025-03-03 12:58:00,-6.20802,106.698041,58.9,0.49066
2,2025-03-03 12:58:30,-6.209698,106.694942,47.1,0.39243
2,2025-03-03 12:59:00,-6.211015,106.69122,52.5,0.43764
2,2025-03-03 12:59:30,-6.211919,106.687951,45.0,0.37506
2,2025-03-03 13:00:00,-6.212977,106.684124,52.7,0.43911
2,2025-03-03 13:00:30,-6.214111,106.680024,56.4,0.47042
2,2025-03-03 13:01:00,-6.215043,106.676652,46.4,0.38696
2,2025-03-03 13:01:30,-6.216194,106.672489,57.3,0.47761
2,2025-03-03 13:02:00,-6.217156,106.669011,47.9,0.39905
2,2025-03-03 13:02:30,-6.218022,106.665517,47.8,0.39861
2,2025-03-03 13:03:00,-6.218586,106.66156,53.0,0.44189
2,2025-03-03 13:03:30,-6.219028,106.658461,41.5,0.34608
2,2025-03-03 13:04:00,-6.219638,106.654183,57.3,0.47778
2,2025-03-03 13:04:30,-6.220089,106.651014,42.5,0.35381
2,2025-03-03 13:05:00,-6.220632,106.64721,51.0,0.4248
2,2025-03-03 13:05:30,-6.221077,106.644087,41.9,0.34883
2,2025-03-03 13:06:00,-6.221548,106.640785,44.2,0.36871
2,2025-03-03 13:06:30,-6.222148,106.636575,56.4,0.47016
2,2025-03-03 13:07:00,-6.222647,106.633075,46.9,0.39084
2,2025-03-03 13:07:30,-6.223132,106.629679,45.5,0.37924
2,2025-03-03 13:08:00,-6.223714,106.625597,54.7,0.45583
2,2025-03-03 13:08:30,-6.224252,106.621821,50.6,0.42159
2,2025-03-03 13:09:00,-6.224733,106.61799,51.2,0.427
2,2025-03-03 13:09:30,-6.225066,106.614451,47.2,0.39298
2,2025-03-03 13:10:00,-6.2248,106.610751,49.3,0.41073
2,2025-03-03 13:10:30,-6.224471,106.607124,48.3,0.4026
2,2025-03-03 13:11:00,-6.224149,106.603588,47.1,0.39249
2,2025-03-03 13:11:30,-6.223871,106.600526,40.8,0.33989
2,2025-03-03 13:12:00,-6.223572,106.597237,43.8,0.36506
2,2025-03-03 13:12:30,-6.22324,106.593578,48.7,0.40608
2,2025-03-03 13:13:00,-6.222853,106.589321,56.7,0.47257
2,2025-03-03 13:13:30,-6.2225,106.585438,51.7,0.43106
2,2025-03-03 13:14:00,-6.22218,106.58191,47.0,0.39153
2,2025-03-03 13:14:30,-6.221834,106.578112,50.6,0.4216
2,2025-03-03 13:15:00,-6.221528,106.574745,44.9,0.37381
2,2025-03-03 13:15:30,-6.221044,106.570789,52.9,0.44053
2,2025-03-03 13:16:00,-6.220605,106.567207,47.9,0.39903
2,2025-03-03 13:16:30,-6.21986,106.563962,44.2,0.36866
2,2025-03-03 13:17:00,-6.218467,106.559937,56.6,0.4715
2,2025-03-03 13:17:30,-6.216524,106.556287,55.0,0.45847
2,2025-03-03 13:18:00,-6.21482,106.553444,44.1,0.36766
2,2025-03-03 13:18:30,-6.212209,106.550189,55.5,0.46235
2,2025-03-03 13:19:00,-6.210094,106.547553,44.9,0.37439
2,2025-03-03 13:19:30,-6.208173,106.544282,50.8,0.42365
2,2025-03-03 13:20:00,-6.207254,106.541198,42.8,0.35686
2,2025-03-03 13:20:30,-6.206573,106.537087,55.3,0.46074
2,2025-03-03 13:21:00,-6.205871,106.532857,56.9,0.47399
2,2025-03-03 13:21:30,-6.205519,106.528666,55.9,0.46597
2,2025-03-03 13:22:00,-6.205393,106.524344,57.4,0.47803
2,2025-03-03 13:22:30,-6.205291,106.52088,46.0,0.38306
2,2025-03-03 13:23:00,-6.204995,106.516729,55.2,0.46041
2,2025-03-03 13:23:30,-6.204366,106.512534,56.4,0.46967
2,2025-03-03 13:24:00,-6.203555,106.508903,49.4,0.41141
2,2025-03-03 13:24:30,-6.202757,106.505333,48.5,0.40445
2,2025-03-03 13:25:00,-6.202044,106.502146,43.3,0.36108
2,2025-03-03 13:25:30,-6.201299,106.498812,45.3,0.37782
2,2025-03-03 13:26:00,-6.200394,106.494763,55.1,0.45879
2,2025-03-03 13:26:30,-6.199867,106.491179,48.1,0.40054
2,2025-03-03 13:27:00,-6.198352,106.488186,45.7,0.38095
2,2025-03-03 13:27:30,-6.200216,106.486719,41.4,0.34509
2,2025-03-03 13:28:00,-6.200583,106.486745,46.5,0.38731
3,2025-03-03 16:29:00,-6.198449,106.487085,30.9,0.25711
3,2025-03-03 16:29:30,-6.199159,106.489315,33.9,0.28264
3,2025-03-03 16:30:00,-6.199897,106.49139,30.1,0.25071
3,2025-03-03 16:30:30,-6.200212,106.493635,30.1,0.25066
3,2025-03-03 16:31:00,-6.200613,106.495745,28.5,0.23763
3,2025-03-03 16:31:30,-6.201108,106.497959,30.1,0.25085
3,2025-03-03 16:32:00,-6.201573,106.500037,28.3,0.23548
3,2025-03-03 16:32:30,-6.202043,106.502141,28.6,0.23838
3,2025-03-03 16:33:00,-6.202629,106.504764,35.7,0.29719
3,2025-03-03 16:33:30,-6.20314,106.507049,31.1,0.25885
3,2025-03-03 16:34:00,-6.203661,106.509378,31.7,0.26391
3,2025-03-03 16:34:30,-6.20418,106.5117,31.6,0.26317
3,2025-03-03 16:35:00,-6.204721,106.514223,34.2,0.28538
3,2025-03-03 16:35:30,-6.204995,106.516725,33.4,0.27825
3,2025-03-03 16:36:00,-6.205242,106.519212,33.2,0.27637
3,2025-03-03 16:36:30,-6.205322,106.521939,36.2,0.30166
3,2025-03-03 16:37:00,-6.205387,106.524156,29.4,0.24512
3,2025-03-03 16:37:30,-6.205459,106.52661,32.6,0.27144
3,2025-03-03 16:38:00,-6.205527,106.528933,30.8,0.25684
3,2025-03-03 16:38:30,-6.205592,106.531144,29.3,0.24452
3,2025-03-03 16:39:00,-6.205961,106.533398,30.3,0.2526
3,2025-03-03 16:39:30,-6.206344,106.535708,31.1,0.25885
3,2025-03-03 16:40:00,-6.206677,106.537716,27.0,0.22502
3,2025-03-03 16:40:30,-6.207007,106.539706,26.8,0.22304
3,2025-03-03 16:41:00,-6.207332,106.541666,26.4,0.21969
3,2025-03-03 16:41:30,-6.208065,106.543972,32.2,0.26817
3,2025-03-03 16:42:00,-6.208856,106.545824,26.8,0.22355
3,2025-03-03 16:42:30,-6.210139,106.547609,29.3,0.24424
3,2025-03-03 16:43:00,-6.211786,106.549662,35.0,0.29171
3,2025-03-03 16:43:30,-6.213122,106.551327,28.4,0.2364
3,2025-03-03 16:44:00,-6.214512,106.553059,29.5,0.24614
3,2025-03-03 16:44:30,-6.215887,106.555155,33.4,0.27852
3,2025-03-03 16:45:00,-6.217145,106.557391,34.1,0.28396
3,2025-03-03 16:45:30,-6.218334,106.559579,33.1,0.27597
